	__file__     = main.py
	out_dir      = ./models/seresnet101_fold0_512_512

	<additional comments>
	  ... xxx baseline  ... 

** dataset setting **
batch_size = 32
train_dataset : 
<process.data.WhaleDataset object at 0x7f8550597c50>
valid_dataset : 
<process.data.WhaleDataset object at 0x7f8608f855c0>

** net setting **
<class 'torch.nn.parallel.data_parallel.DataParallel'>


change hard_ratio: 0.01
0.0002000 11600.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.228  0.176  0.708  (0.279)  |  2 hr 58 min
0.0002000 11700.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.159  0.124  0.708  (0.758)  |  3 hr 00 min
0.0002000 11800.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.253  0.140  0.525  (0.462)  |  3 hr 01 min
save max valid!!!!!! : 0.5401944444444444
change hard_ratio: 0.01
0.0002000 11900.0    6.0 | 0.755  0.406  0.035  (0.540)   | 0.943  0.011  0.688  (0.896)  |  3 hr 04 min
0.0002000 12000.0    6.0 | 0.755  0.406  0.035  (0.540)   | 0.999  0.018  0.917  (0.803)  |  3 hr 05 min
0.0002000 12100.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.084  0.042  0.938  (0.753)  |  3 hr 07 min
0.0002000 12200.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.100  0.119  0.844  (0.553)  |  3 hr 08 min
0.0002000 12300.0    6.0 | 0.755  0.406  0.035  (0.540)   | 0.992  0.015  0.917  (0.713)  |  3 hr 10 min
0.0002000 12400.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.125  0.017  0.775  (0.571)  |  3 hr 11 min
0.0002000 12500.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.013  0.017  0.625  (0.830)  |  3 hr 13 min
0.0002000 12600.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.183  0.038  0.938  (0.477)  |  3 hr 14 min
0.0002000 12700.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.114  0.106  1.000  (0.529)  |  3 hr 16 min
0.0002000 12800.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.117  0.097  0.833  (0.416)  |  3 hr 17 min
0.0002000 12900.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.069  0.042  0.812  (0.639)  |  3 hr 19 min
0.0002000 13000.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.084  0.032  0.792  (0.431)  |  3 hr 20 min
0.0002000 13100.0    6.0 | 0.755  0.406  0.035  (0.540)   | 0.968  0.082  0.698  (0.785)  |  3 hr 22 min
0.0002000 13200.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.083  0.078  0.938  (0.583)  |  3 hr 23 min
0.0002000 13300.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.064  0.042  0.854  (0.613)  |  3 hr 25 min
0.0002000 13400.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.078  0.032  0.875  (0.722)  |  3 hr 26 min
0.0002000 13500.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.146  0.075  0.792  (0.644)  |  3 hr 28 min
0.0002000 13600.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.038  0.034  0.875  (0.358)  |  3 hr 29 min
0.0002000 13700.0    6.0 | 0.755  0.406  0.035  (0.540)   | 1.064  0.105  0.760  (0.677)  |  3 hr 31 min
0.0002000 13800.0    6.0 | 0.755  0.406  0.035  (0.540)   | 0.996  0.024  0.719  (0.938)  |  3 hr 32 min
change hard_ratio: 0.01
0.0002000 13900.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.961  0.101  0.792  (0.838)  |  3 hr 35 min
0.0002000 14000.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.884  0.049  1.000  (0.896)  |  3 hr 36 min
0.0002000 14100.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.953  0.002  1.000  (1.000)  |  3 hr 38 min
0.0002000 14200.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.982  0.044  1.000  (0.809)  |  3 hr 39 min
0.0002000 14300.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.057  0.040  1.000  (0.667)  |  3 hr 41 min
0.0002000 14400.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.031  0.067  0.938  (0.800)  |  3 hr 42 min
0.0002000 14500.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.995  0.065  1.000  (0.757)  |  3 hr 44 min
0.0002000 14600.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.933  0.030  0.938  (0.868)  |  3 hr 45 min
0.0002000 14700.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.992  0.038  0.938  (0.792)  |  3 hr 47 min
0.0002000 14800.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.994  0.014  1.000  (0.715)  |  3 hr 48 min
0.0002000 14900.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.001  0.022  1.000  (0.741)  |  3 hr 50 min
0.0002000 15000.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.081  0.099  0.938  (0.562)  |  3 hr 51 min
0.0002000 15100.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.003  0.024  1.000  (0.542)  |  3 hr 53 min
0.0002000 15200.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.065  0.027  0.938  (0.739)  |  3 hr 54 min
0.0002000 15300.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.111  0.093  1.000  (0.478)  |  3 hr 56 min
0.0002000 15400.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.068  0.141  1.000  (0.432)  |  3 hr 57 min
0.0002000 15500.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.009  0.050  0.938  (0.701)  |  3 hr 59 min
0.0002000 15600.0    7.0 | 0.771  0.356  0.037  (0.503)   | 1.060  0.088  0.938  (0.306)  |  4 hr 00 min
0.0002000 15700.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.962  0.137  0.938  (0.854)  |  4 hr 02 min
0.0002000 15800.0    7.0 | 0.771  0.356  0.037  (0.503)   | 0.949  0.056  0.854  (0.882)  |  4 hr 03 min
save max valid!!!!!! : 0.6034166666666668
change hard_ratio: 0.01
0.0002000 15900.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.915  0.031  0.938  (0.865)  |  4 hr 06 min
0.0002000 16000.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.946  0.043  0.938  (0.792)  |  4 hr 07 min
0.0002000 16100.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.891  0.049  1.000  (0.861)  |  4 hr 09 min
0.0002000 16200.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.906  0.036  1.000  (0.876)  |  4 hr 10 min
0.0002000 16300.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.882  0.040  1.000  (0.882)  |  4 hr 12 min
0.0002000 16400.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.841  0.042  1.000  (0.854)  |  4 hr 13 min
0.0002000 16500.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.910  0.035  1.000  (0.812)  |  4 hr 15 min
0.0002000 16600.0    8.0 | 0.693  0.445  0.028  (0.603)   | 1.049  0.079  1.000  (0.656)  |  4 hr 16 min
0.0002000 16700.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.925  0.049  1.000  (0.785)  |  4 hr 18 min
0.0002000 16800.0    8.0 | 0.693  0.445  0.028  (0.603)   | 1.019  0.092  1.000  (0.614)  |  4 hr 19 min
0.0002000 16900.0    8.0 | 0.693  0.445  0.028  (0.603)   | 1.001  0.180  0.938  (0.722)  |  4 hr 21 min
0.0002000 17000.0    8.0 | 0.693  0.445  0.028  (0.603)   | 1.054  0.081  1.000  (0.632)  |  4 hr 22 min
0.0002000 17100.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.896  0.070  1.000  (0.883)  |  4 hr 23 min
0.0002000 17200.0    8.0 | 0.693  0.445  0.028  (0.603)   | 1.023  0.119  1.000  (0.567)  |  4 hr 25 min
0.0002000 17300.0    8.0 | 0.693  0.445  0.028  (0.603)   | 1.114  0.147  0.938  (0.404)  |  4 hr 26 min
0.0002000 17400.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.977  0.175  1.000  (0.606)  |  4 hr 28 min
0.0002000 17500.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.967  0.221  1.000  (0.736)  |  4 hr 29 min
0.0002000 17600.0    8.0 | 0.693  0.445  0.028  (0.603)   | 1.004  0.156  1.000  (0.795)  |  4 hr 31 min
0.0002000 17700.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.989  0.186  1.000  (0.663)  |  4 hr 32 min
0.0002000 17800.0    8.0 | 0.693  0.445  0.028  (0.603)   | 0.867  0.018  0.938  (0.868)  |  4 hr 34 min
save max valid!!!!!! : 0.6464305555555554
change hard_ratio: 0.007
0.0003000 17900.0    9.0 | 0.670  0.512  0.016  (0.646)   | 0.838  0.017  1.000  (0.878)  |  4 hr 36 min
0.0003000 18000.0    9.0 | 0.670  0.512  0.016  (0.646)   | 0.890  0.025  1.000  (0.868)  |  4 hr 38 min
0.0003000 18100.0    9.0 | 0.670  0.512  0.016  (0.646)   | 1.017  0.008  0.938  (0.680)  |  4 hr 39 min
0.0003000 18200.0    9.0 | 0.670  0.512  0.016  (0.646)   | 1.087  0.111  1.000  (0.613)  |  4 hr 41 min
