	__file__     = main.py
	out_dir      = ./models/seresnext101_fold0_pseudo_512_512

	<additional comments>
	  ... xxx baseline  ... 

** dataset setting **
batch_size = 32
train_dataset : 
<process.data.WhaleDataset object at 0x7f5cf0b60b70>
valid_dataset : 
<process.data.WhaleDataset object at 0x7f5da94a7588>

** net setting **
<class 'torch.nn.parallel.data_parallel.DataParallel'>


change hard_ratio: 0.01
0.0002000 11200.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.125  0.042  0.515  (0.497)  |  3 hr 09 min
0.0002000 11300.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.179  0.064  0.625  (0.305)  |  3 hr 10 min
0.0002000 11400.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.199  0.146  0.365  (0.507)  |  3 hr 12 min
0.0002000 11500.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.192  0.180  0.531  (0.340)  |  3 hr 13 min
0.0002000 11600.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.201  0.155  0.531  (0.164)  |  3 hr 15 min
0.0002000 11700.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.201  0.138  0.650  (0.292)  |  3 hr 17 min
0.0002000 11800.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.119  0.061  0.417  (0.779)  |  3 hr 18 min
0.0002000 11900.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.016  0.031  0.677  (0.958)  |  3 hr 20 min
save max valid!!!!!! : 0.6407638888888886
change hard_ratio: 0.01
0.0002000 12000.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.114  0.018  1.000  (0.651)  |  3 hr 23 min
0.0002000 12100.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.032  0.056  0.792  (0.883)  |  3 hr 24 min
0.0002000 12200.0    6.0 | 0.744  0.494  0.029  (0.641)   | 0.968  0.012  0.729  (0.958)  |  3 hr 26 min
0.0002000 12300.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.011  0.070  0.812  (0.840)  |  3 hr 27 min
0.0002000 12400.0    6.0 | 0.744  0.494  0.029  (0.641)   | 0.960  0.008  0.844  (0.875)  |  3 hr 29 min
0.0002000 12500.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.091  0.039  0.854  (0.708)  |  3 hr 31 min
0.0002000 12600.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.094  0.065  0.729  (0.681)  |  3 hr 32 min
0.0002000 12700.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.135  0.030  0.771  (0.681)  |  3 hr 34 min
0.0002000 12800.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.139  0.132  0.812  (0.597)  |  3 hr 36 min
0.0002000 12900.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.094  0.029  0.938  (0.559)  |  3 hr 37 min
0.0002000 13000.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.079  0.012  0.917  (0.571)  |  3 hr 39 min
0.0002000 13100.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.116  0.027  0.906  (0.411)  |  3 hr 40 min
0.0002000 13200.0    6.0 | 0.744  0.494  0.029  (0.641)   | 0.981  0.009  0.938  (0.665)  |  3 hr 42 min
0.0002000 13300.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.180  0.071  0.812  (0.322)  |  3 hr 44 min
0.0002000 13400.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.141  0.073  0.562  (0.447)  |  3 hr 45 min
0.0002000 13500.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.134  0.058  0.833  (0.525)  |  3 hr 47 min
0.0002000 13600.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.100  0.067  0.875  (0.425)  |  3 hr 49 min
0.0002000 13700.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.165  0.098  0.792  (0.483)  |  3 hr 50 min
0.0002000 13800.0    6.0 | 0.744  0.494  0.029  (0.641)   | 1.038  0.061  0.938  (0.663)  |  3 hr 52 min
0.0002000 13900.0    6.0 | 0.744  0.494  0.029  (0.641)   | 0.973  0.024  0.646  (0.903)  |  3 hr 53 min
save max valid!!!!!! : 0.6630416666666663
change hard_ratio: 0.01
0.0002000 14000.0    7.0 | 0.706  0.519  0.018  (0.663)   | 1.068  0.108  0.917  (0.771)  |  3 hr 56 min
0.0002000 14100.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.996  0.034  1.000  (0.865)  |  3 hr 58 min
0.0002000 14200.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.914  0.010  1.000  (0.938)  |  3 hr 59 min
0.0002000 14300.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.999  0.070  0.938  (0.889)  |  4 hr 01 min
0.0002000 14400.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.971  0.010  0.854  (0.840)  |  4 hr 03 min
0.0002000 14500.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.980  0.028  1.000  (0.849)  |  4 hr 04 min
0.0002000 14600.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.953  0.067  0.938  (0.717)  |  4 hr 06 min
0.0002000 14700.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.963  0.017  0.938  (0.778)  |  4 hr 08 min
0.0002000 14800.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.887  0.008  0.938  (0.889)  |  4 hr 09 min
0.0002000 14900.0    7.0 | 0.706  0.519  0.018  (0.663)   | 1.041  0.048  1.000  (0.660)  |  4 hr 11 min
0.0002000 15000.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.976  0.033  1.000  (0.876)  |  4 hr 12 min
0.0002000 15100.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.982  0.024  0.906  (0.743)  |  4 hr 14 min
0.0002000 15200.0    7.0 | 0.706  0.519  0.018  (0.663)   | 1.079  0.086  1.000  (0.592)  |  4 hr 16 min
0.0002000 15300.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.996  0.065  0.917  (0.597)  |  4 hr 17 min
0.0002000 15400.0    7.0 | 0.706  0.519  0.018  (0.663)   | 1.069  0.049  1.000  (0.449)  |  4 hr 19 min
0.0002000 15500.0    7.0 | 0.706  0.519  0.018  (0.663)   | 1.026  0.042  0.875  (0.608)  |  4 hr 20 min
0.0002000 15600.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.944  0.023  0.938  (0.910)  |  4 hr 22 min
0.0002000 15700.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.943  0.012  0.938  (0.896)  |  4 hr 24 min
0.0002000 15800.0    7.0 | 0.706  0.519  0.018  (0.663)   | 0.948  0.019  0.875  (0.812)  |  4 hr 25 min
save max valid!!!!!! : 0.7700555555555553
change hard_ratio: 0.01
0.0002000 15900.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.896  0.044  0.812  (0.810)  |  4 hr 28 min
0.0002000 16000.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.862  0.018  0.875  (0.979)  |  4 hr 30 min
0.0002000 16100.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.867  0.114  1.000  (0.958)  |  4 hr 31 min
0.0002000 16200.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.917  0.050  0.875  (0.844)  |  4 hr 33 min
0.0002000 16300.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.961  0.014  1.000  (0.837)  |  4 hr 35 min
0.0002000 16400.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.837  0.085  0.938  (1.000)  |  4 hr 36 min
0.0002000 16500.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.956  0.042  0.938  (0.823)  |  4 hr 38 min
0.0002000 16600.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.931  0.016  1.000  (0.896)  |  4 hr 40 min
0.0002000 16700.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.849  0.061  1.000  (0.946)  |  4 hr 41 min
0.0002000 16800.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.975  0.053  1.000  (0.868)  |  4 hr 43 min
0.0002000 16900.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.973  0.048  0.938  (0.806)  |  4 hr 44 min
0.0002000 17000.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.940  0.037  0.938  (0.757)  |  4 hr 46 min
0.0002000 17100.0    8.0 | 0.639  0.666  0.010  (0.770)   | 1.080  0.111  1.000  (0.519)  |  4 hr 48 min
0.0002000 17200.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.868  0.167  1.000  (0.833)  |  4 hr 49 min
0.0002000 17300.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.920  0.162  1.000  (0.757)  |  4 hr 51 min
0.0002000 17400.0    8.0 | 0.639  0.666  0.010  (0.770)   | 1.021  0.145  1.000  (0.540)  |  4 hr 52 min
0.0002000 17500.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.922  0.173  1.000  (0.705)  |  4 hr 54 min
0.0002000 17600.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.996  0.063  0.938  (0.542)  |  4 hr 56 min
0.0002000 17700.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.919  0.067  1.000  (0.889)  |  4 hr 57 min
0.0002000 17800.0    8.0 | 0.639  0.666  0.010  (0.770)   | 0.910  0.026  0.875  (0.731)  |  4 hr 59 min
save max valid!!!!!! : 0.787097222222222
change hard_ratio: 0.007
0.0003000 17900.0    9.0 | 0.607  0.688  0.007  (0.787)   | 0.899  0.082  0.938  (0.856)  |  5 hr 02 min
0.0003000 18000.0    9.0 | 0.607  0.688  0.007  (0.787)   | 0.929  0.163  0.875  (0.791)  |  5 hr 03 min
0.0003000 18100.0    9.0 | 0.607  0.688  0.007  (0.787)   | 0.825  0.008  0.938  (0.917)  |  5 hr 05 min
0.0003000 18200.0    9.0 | 0.607  0.688  0.007  (0.787)   | 0.911  0.112  0.875  (0.767)  |  5 hr 06 min
0.0003000 18300.0    9.0 | 0.607  0.688  0.007  (0.787)   | 0.984  0.076  0.938  (0.744)  |  5 hr 08 min
0.0003000 18400.0    9.0 | 0.607  0.688  0.007  (0.787)   | 0.916  0.026  0.938  (0.722)  |  5 hr 10 min
